,0.17,0.37,0.57,0.77,0.97,1.18,1.38,1.58,1.78,1.99,2.19,2.39,2.59,2.79,3.0,3.2,3.4,3.6,3.81,4.01,4.21,4.41,4.62,4.82,5.02,5.22,5.42,5.63,5.83,6.03,6.23,6.44,6.64,6.84,7.04,7.24,7.45,7.65,7.85,8.05,8.26,8.46,8.66,8.86,9.07,9.27,9.47,9.67,9.87,10.08
2.0,0.0,0.0,0.0,0.0,112.28571428571429,112.875,116.3,135.75,0.0,0.0,0.0,0.0,0.0,0.0,169.5,134.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,108.5,108.0,0.0,0.0,126.4,143.33333333333334,157.0,168.5,0.0,0.0,0.0,127.0,123.66666666666667,0.0,0.0,0.0
2.2,0.0,0.0,0.0,0.0,133.25,124.5,99.16666666666667,102.25,0.0,0.0,101.5,0.0,179.0,105.0,149.0,0.0,0.0,0.0,130.0,142.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,127.0,129.0,170.0,100.0,0.0,0.0,147.0,148.85714285714286,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4,0.0,0.0,0.0,0.0,140.8,126.63636363636364,128.5,100.0,142.0,164.0,113.25,119.5,62.0,127.4,0.0,102.0,170.0,0.0,125.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.4,100.2,133.0,0.0,0.0,0.0,131.0,125.71428571428571,98.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,151.5,0.0,112.6,123.0,0.0,0.0,0.0,0.0
2.6,0.0,0.0,0.0,0.0,0.0,159.0,104.0,0.0,156.0,0.0,0.0,143.66666666666666,104.0,102.0,0.0,141.33333333333334,144.33333333333334,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,125.54545454545455,112.0,0.0,0.0,0.0,130.66666666666666,132.625,136.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,129.5,0.0,0.0,0.0,0.0
2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.66666666666667,0.0,136.0,0.0,0.0,141.6,127.0,122.0,0.0,119.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,148.0,0.0,0.0,129.0,139.14285714285714,133.71428571428572,126.36842105263158,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.66666666666667,154.2,0.0,0.0
3.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,130.0,0.0,132.0,76.33333333333333,143.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,119.22222222222223,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.54545454545455,123.45454545454545,133.1,114.0,0.0,0.0,0.0,0.0,113.5,0.0,0.0,0.0,0.0,0.0,143.0,128.9090909090909,136.0,0.0
3.2,128.4,128.66666666666666,0.0,146.0,0.0,117.66666666666667,118.0,0.0,152.0,0.0,0.0,141.75,168.0,131.75,0.0,76.0,0.0,0.0,0.0,0.0,126.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,113.77777777777777,126.81818181818181,122.25,127.25,0.0,0.0,0.0,0.0,0.0,0.0,169.5,124.0,145.8,119.5,128.0,154.4,97.0,0.0
3.4,133.0,132.78571428571428,95.0,0.0,0.0,99.0,139.42857142857142,149.0,0.0,0.0,0.0,0.0,0.0,106.5,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.4,139.75,124.0909090909091,125.4,122.38461538461539,122.6,0.0,0.0,0.0,0.0,152.0,140.33333333333334,134.0,126.52941176470588,114.57142857142857,100.0,0.0,0.0,0.0
3.6,123.75,125.42857142857143,145.83333333333334,122.5,0.0,0.0,116.66666666666667,156.66666666666666,0.0,0.0,0.0,188.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,106.25,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,100.0,97.0,151.0,101.0,154.0,126.25,0.0,0.0,0.0,137.0,131.33333333333334,109.0,131.35714285714286,119.88888888888889,124.58333333333333,130.5,0.0,0.0,0.0
3.8,124.22222222222223,117.625,101.75,138.8,117.5,0.0,0.0,113.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.5,134.72727272727272,151.0,0.0,116.0,158.66666666666666,0.0,0.0,0.0,0.0,144.5,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.5,135.25,147.14285714285714,115.33333333333333,131.66666666666666,123.38461538461539,119.5,131.6,119.0,0.0,0.0
